TransactionID,Amount,CustomerID,times,MerchantID,Name,Age,Address,AccountBalance,LastLogin,FraudIndicator,SuspiciousFlag,TransactionAmount,AnomalyScore,MerchantName,Location,Category
533,65.03929794,1097,1/23/2022 4:00,2972,Customer 1097,18,Address 1097,5204.316548457367,4/7/2022,0,0,25.40822418,0.6426768526462028,Merchant 2972,Location 2972,Retail
578,22.08643636387918,1280,1/25/2022 1:00,2972,Customer 1280,28,Address 1280,3925.000406593389,10/7/2022,0,0,28.289656554976325,0.2086728779523894,Merchant 2972,Location 2972,Other
696,18.851925143867565,1780,1/29/2022 23:00,2972,Customer 1780,41,Address 1780,1321.396659337005,2/19/2024,0,0,39.06534128366502,0.084507617,Merchant 2972,Location 2972,Online
39,65.29303241045439,1528,1/2/2022 14:00,2423,Customer 1528,64,Address 1528,9374.481758262797,6/12/2023,0,0,96.43904613208586,0.6911232220278712,Merchant 2423,Location 2423,Retail
536,60.40623064265164,1640,1/23/2022 7:00,2423,Customer 1640,63,Address 1640,7998.243135227399,10/2/2023,0,0,67.01272246404547,0.7856258371166797,Merchant 2423,Location 2423,Food
912,48.944119689125365,1528,2/7/2022 23:00,2767,Customer 1528,64,Address 1528,9374.481758262797,6/12/2023,0,0,47.79251891204394,0.8215008461989338,Merchant 2767,Location 2767,Food
41,97.68695397197348,1621,1/2/2022 16:00,2316,Customer 1621,30,Address 1621,8671.196987646657,9/13/2023,0,0,51.52590386928731,0.3687847770196703,Merchant 2316,Location 2316,Retail
42,19.08381398235445,1781,1/2/2022 17:00,2414,Customer 1781,41,Address 1781,1271.7954189878924,2/20/2024,0,0,55.64379136085847,0.8692885172977269,Merchant 2414,Location 2414,Other
43,48.61114729095768,1115,1/2/2022 18:00,2123,Customer 1115,40,Address 1115,1328.5718958237433,4/25/2022,0,0,40.26011345321815,0.5212560715788038,Merchant 2123,Location 2123,Travel
44,54.91899876882233,1592,1/2/2022 19:00,2063,Customer 1592,25,Address 1592,7947.882427399438,8/15/2023,1,0,26.89431060959275,0.6551480910046649,Merchant 2063,Location 2063,Online
971,34.95248848594662,1956,2/10/2022 10:00,2063,Customer 1956,64,Address 1956,5258.922066,8/13/2024,0,0,19.462374419833885,0.6773903746515053,Merchant 2063,Location 2063,Other
45,27.649015183037957,1652,1/2/2022 20:00,2613,Customer 1652,52,Address 1652,1572.9535288221891,10/14/2023,0,0,17.52108382,0.426722112,Merchant 2613,Location 2613,Food
506,25.267004965967946,1820,1/22/2022 1:00,2613,Customer 1820,57,Address 1820,8327.534046321822,3/30/2024,0,0,11.518008224482209,0.3653960925001174,Merchant 2613,Location 2613,Food
46,73.97866377340111,1844,1/2/2022 21:00,2388,Customer 1844,50,Address 1844,5782.195070534913,4/23/2024,0,0,94.54680247494603,0.041262433,Merchant 2388,Location 2388,Travel
986,65.03883701,1844,2/11/2022 1:00,2365,Customer 1844,50,Address 1844,5782.195070534913,4/23/2024,0,0,55.89486955,0.002282781,Merchant 2365,Location 2365,Online
78,70.24353160293464,1216,1/4/2022 5:00,2365,Customer 1216,52,Address 1216,6942.504452665529,8/4/2022,0,0,55.52785355680339,0.7899984667485501,Merchant 2365,Location 2365,Other
542,34.265048019129395,1980,1/23/2022 13:00,2365,Customer 1980,43,Address 1980,7641.567620958082,9/6/2024,0,0,67.21188653585712,0.8591313258143448,Merchant 2365,Location 2365,Food
353,93.30192641859792,1177,1/15/2022 16:00,2365,Customer 1177,44,Address 1177,6766.795743688427,6/26/2022,0,0,56.99465935526576,0.2435532413466077,Merchant 2365,Location 2365,Other
451,86.98060972218765,1242,1/19/2022 18:00,2365,Customer 1242,56,Address 1242,4719.461885632087,8/30/2022,0,0,35.251238103641384,0.3962313104000305,Merchant 2365,Location 2365,Other
47,39.20934113,1158,1/2/2022 22:00,2899,Customer 1158,46,Address 1158,1802.6620213821047,6/7/2022,0,0,11.881791700483854,0.3365258657706219,Merchant 2899,Location 2899,Retail
378,50.01194019544052,1934,1/16/2022 17:00,2899,Customer 1934,62,Address 1934,7020.148347902229,7/22/2024,1,0,86.50760169874523,0.029733337,Merchant 2899,Location 2899,Food
772,78.29517786319411,1912,2/2/2022 3:00,2899,Customer 1912,18,Address 1912,3342.476739249404,6/30/2024,0,0,85.25623826576759,0.4041757462703638,Merchant 2899,Location 2899,Food
48,92.16146837539364,1660,1/2/2022 23:00,2898,Customer 1660,48,Address 1660,4939.747962015803,10/22/2023,0,1,56.10665705152999,0.2947528920530727,Merchant 2898,Location 2898,Online
930,49.88157017888545,1141,2/8/2022 17:00,2898,Customer 1141,41,Address 1141,6523.171670933411,5/21/2022,0,0,68.32267500934441,0.9499166190571152,Merchant 2898,Location 2898,Travel
867,79.91728555280662,1660,2/6/2022 2:00,2926,Customer 1660,48,Address 1660,4939.747962015803,10/22/2023,0,1,91.09529788859535,0.259090641,Merchant 2926,Location 2926,Travel
251,20.707551864964586,1413,1/11/2022 10:00,2926,Customer 1413,52,Address 1413,9120.986478,2/17/2023,0,0,40.14799059265296,0.996998355,Merchant 2926,Location 2926,Food
895,62.16611809,1671,2/7/2022 6:00,2926,Customer 1671,59,Address 1671,8949.970761817312,11/2/2023,1,0,15.621686540373137,0.675177112,Merchant 2926,Location 2926,Retail
211,33.806867395434324,1110,1/9/2022 18:00,2926,Customer 1110,38,Address 1110,2697.882263830202,4/20/2022,0,0,56.03140943510929,0.1045944763059217,Merchant 2926,Location 2926,Travel
948,70.14380382581477,1498,2/9/2022 11:00,2926,Customer 1498,56,Address 1498,4921.684103661331,5/13/2023,0,0,59.30316047936756,0.6593173936652363,Merchant 2926,Location 2926,Travel
49,17.544041911129668,1104,1/3/2022 0:00,2179,Customer 1104,52,Address 1104,9338.267104351253,4/14/2022,0,0,71.26059895206888,0.128386144,Merchant 2179,Location 2179,Online
108,25.37261741,1449,1/5/2022 11:00,2179,Customer 1449,19,Address 1449,2281.120285074689,3/25/2023,0,0,16.582617489764566,0.7907229332592681,Merchant 2179,Location 2179,Online
50,31.92581479632944,1347,1/3/2022 1:00,2399,Customer 1347,49,Address 1347,9074.804366561131,12/13/2022,0,0,91.79545078571626,0.1403019362943466,Merchant 2399,Location 2399,Other
843,97.66930390339552,1705,2/5/2022 2:00,2399,Customer 1705,21,Address 1705,8883.564658,12/6/2023,0,0,46.14720106846116,0.5061337194734732,Merchant 2399,Location 2399,Online
287,84.36940536806522,1566,1/12/2022 22:00,2399,Customer 1566,19,Address 1566,1067.077299954024,7/20/2023,0,0,12.918137849502164,0.8586255241253675,Merchant 2399,Location 2399,Travel
710,68.07451486114047,1262,1/30/2022 13:00,2399,Customer 1262,32,Address 1262,7970.842629,9/19/2022,0,0,49.20987374355847,0.3666894655390853,Merchant 2399,Location 2399,Online
51,29.09723395081142,1011,1/3/2022 2:00,2231,Customer 1011,54,Address 1011,4872.351470212279,1/11/2022,0,0,73.65280021606497,0.8960872772683394,Merchant 2231,Location 2231,Retail
841,95.68886497329164,1011,2/5/2022 0:00,2050,Customer 1011,54,Address 1011,4872.351470212279,1/11/2022,0,0,73.70368156738631,0.2858658807436235,Merchant 2050,Location 2050,Travel
81,74.46174705685262,1137,1/4/2022 8:00,2050,Customer 1137,50,Address 1137,4226.362347631139,5/17/2022,0,0,93.69411237698394,0.6095159151958717,Merchant 2050,Location 2050,Travel
915,10.622483138212855,1011,2/8/2022 2:00,2014,Customer 1011,54,Address 1011,4872.351470212279,1/11/2022,0,0,99.34146397983535,0.6001646394513687,Merchant 2014,Location 2014,Travel
52,19.73430815298618,1573,1/3/2022 3:00,2158,Customer 1573,31,Address 1573,9284.790912018452,7/27/2023,0,0,45.05573137193098,0.6664072926624558,Merchant 2158,Location 2158,Food
549,44.745140542544085,1828,1/23/2022 20:00,2158,Customer 1828,33,Address 1828,3853.794577746363,4/7/2024,0,0,32.13021904115499,0.3955372894652517,Merchant 2158,Location 2158,Travel
591,71.57047548030074,1487,1/25/2022 14:00,2158,Customer 1487,28,Address 1487,5740.1999531121655,5/2/2023,0,0,99.28475796968846,0.1876922077676585,Merchant 2158,Location 2158,Travel
53,25.330147203918305,1243,1/3/2022 4:00,2998,Customer 1243,37,Address 1243,2205.0815192653545,8/31/2022,0,0,14.238853535289785,0.4381632743964869,Merchant 2998,Location 2998,Online
789,60.09024002380709,1195,2/2/2022 20:00,2998,Customer 1195,36,Address 1195,9757.991241666849,7/14/2022,0,0,57.91869699,0.3893890922526823,Merchant 2998,Location 2998,Food
367,33.96061845163895,1243,1/16/2022 6:00,2091,Customer 1243,37,Address 1243,2205.0815192653545,8/31/2022,0,0,45.30467390404266,0.9452312013042192,Merchant 2091,Location 2091,Other
374,67.36404423569746,1201,1/16/2022 13:00,2091,Customer 1201,39,Address 1201,3438.888843166173,7/20/2022,0,0,92.06492993,0.6022106921127843,Merchant 2091,Location 2091,Food
755,40.81821610995303,1488,2/1/2022 10:00,2091,Customer 1488,63,Address 1488,5190.865463094303,5/3/2023,0,0,17.86019784444317,0.016463683,Merchant 2091,Location 2091,Food
944,72.74535539725723,1243,2/9/2022 7:00,2116,Customer 1243,37,Address 1243,2205.0815192653545,8/31/2022,0,0,86.73623184,0.8847245136246811,Merchant 2116,Location 2116,Online
112,49.46440137084586,1980,1/5/2022 15:00,2116,Customer 1980,43,Address 1980,7641.567620958082,9/6/2024,0,0,14.473859053287622,0.7215446563728837,Merchant 2116,Location 2116,Retail
596,77.18305527334053,1750,1/25/2022 19:00,2116,Customer 1750,47,Address 1750,1947.0232034852984,1/20/2024,0,0,77.54074174404586,0.1528984294671316,Merchant 2116,Location 2116,Food
728,13.68704205013442,1087,1/31/2022 7:00,2116,Customer 1087,50,Address 1087,1172.3655211174923,3/28/2022,0,0,47.24643736049117,0.037358177,Merchant 2116,Location 2116,Travel
54,50.02226616435062,1738,1/3/2022 5:00,2742,Customer 1738,40,Address 1738,5053.282858882827,1/8/2024,0,0,14.92429881831164,0.8142350185370866,Merchant 2742,Location 2742,Travel
55,81.64199204981598,1232,1/3/2022 6:00,2446,Customer 1232,57,Address 1232,5630.417183006794,8/20/2022,0,0,78.79139226984611,0.3239078077626316,Merchant 2446,Location 2446,Travel
56,50.30898372795153,1477,1/3/2022 7:00,2665,Customer 1477,61,Address 1477,5782.479713719367,4/22/2023,0,0,94.79262573159846,0.2982805285226472,Merchant 2665,Location 2665,Retail
955,39.21498526269309,1477,2/9/2022 18:00,2093,Customer 1477,61,Address 1477,5782.479713719367,4/22/2023,0,0,99.22648868890296,0.6587993318052678,Merchant 2093,Location 2093,Travel
674,91.75002919901614,1008,1/29/2022 1:00,2093,Customer 1008,60,Address 1008,8384.014911891289,1/8/2022,0,0,93.99006468,0.2208551524666278,Merchant 2093,Location 2093,Online
989,94.93868394,1477,2/11/2022 4:00,2045,Customer 1477,61,Address 1477,5782.479713719367,4/22/2023,0,0,18.062826945032228,0.097926656,Merchant 2045,Location 2045,Online
57,82.92544264395342,1705,1/3/2022 8:00,2664,Customer 1705,21,Address 1705,8883.564658,12/6/2023,0,0,81.53654539754585,0.8727671179539034,Merchant 2664,Location 2664,Travel
160,48.17567617886728,1436,1/7/2022 15:00,2664,Customer 1436,50,Address 1436,8877.838234028135,3/12/2023,0,0,80.47130743399163,0.691407622,Merchant 2664,Location 2664,Food
764,77.22405159539355,1541,2/1/2022 19:00,2664,Customer 1541,42,Address 1541,5188.819167491206,6/25/2023,0,0,43.01715710672497,0.2148229888449251,Merchant 2664,Location 2664,Travel
661,83.75345276127116,1705,1/28/2022 12:00,2470,Customer 1705,21,Address 1705,8883.564658,12/6/2023,0,0,59.53048153691115,0.2950058236752089,Merchant 2470,Location 2470,Other
981,63.92497759859402,1198,2/10/2022 20:00,2470,Customer 1198,47,Address 1198,1341.8225691177047,7/17/2022,0,0,95.23785942891504,0.6214422999824214,Merchant 2470,Location 2470,Travel
947,92.72990766,1705,2/9/2022 10:00,2867,Customer 1705,21,Address 1705,8883.564658,12/6/2023,0,0,42.99081686334764,0.6605997469303163,Merchant 2867,Location 2867,Other
58,83.74952507045401,1846,1/3/2022 9:00,2473,Customer 1846,54,Address 1846,2064.821945236653,4/25/2024,0,0,50.35505811085137,0.4726063994455839,Merchant 2473,Location 2473,Online
905,53.695130492745534,1818,2/7/2022 16:00,2473,Customer 1818,64,Address 1818,1998.906992856787,3/28/2024,0,0,95.3672174,0.2630456159465449,Merchant 2473,Location 2473,Other
59,31.04899907416227,1459,1/3/2022 10:00,2809,Customer 1459,41,Address 1459,9216.273580354104,4/4/2023,0,0,40.54210263470666,0.1064090084524239,Merchant 2809,Location 2809,Other
804,43.112269400058295,1877,2/3/2022 11:00,2809,Customer 1877,49,Address 1877,2293.9396481948465,5/26/2024,0,0,54.45441927321202,0.4142796388120475,Merchant 2809,Location 2809,Retail
103,34.13386191928456,1280,1/5/2022 6:00,2956,Customer 1280,28,Address 1280,3925.000406593389,10/7/2022,0,0,80.39445409845041,0.075626652,Merchant 2956,Location 2956,Retail
889,73.77813547507878,1125,2/7/2022 0:00,2956,Customer 1125,56,Address 1125,3361.005390614118,5/5/2022,0,0,88.31726401898574,0.9176791789517638,Merchant 2956,Location 2956,Other
429,65.79482382597058,1745,1/18/2022 20:00,2956,Customer 1745,24,Address 1745,1072.7977801687184,1/15/2024,0,0,79.86457878880415,0.8047176039622268,Merchant 2956,Location 2956,Retail
334,28.575203183143778,1280,1/14/2022 21:00,2259,Customer 1280,28,Address 1280,3925.000406593389,10/7/2022,0,0,58.80206285457578,0.045385616,Merchant 2259,Location 2259,Other
773,62.51990939247849,1280,2/2/2022 4:00,2220,Customer 1280,28,Address 1280,3925.000406593389,10/7/2022,0,0,64.99543891950378,0.5923581945686347,Merchant 2220,Location 2220,Food
330,55.048816975612674,1647,1/14/2022 17:00,2220,Customer 1647,54,Address 1647,6161.506235029627,10/9/2023,0,0,73.37858262866644,0.3429066262451358,Merchant 2220,Location 2220,Other
62,84.20557292729438,1740,1/3/2022 13:00,2321,Customer 1740,51,Address 1740,6055.914490135524,1/10/2024,0,0,48.56571667716913,0.6628163826763048,Merchant 2321,Location 2321,Other
393,10.99515461993622,1745,1/17/2022 8:00,2321,Customer 1745,24,Address 1745,1072.7977801687184,1/15/2024,0,0,55.09877567189487,0.4468762258804676,Merchant 2321,Location 2321,Retail
860,30.850886631718296,1740,2/5/2022 19:00,2428,Customer 1740,51,Address 1740,6055.914490135524,1/10/2024,0,0,98.60933641,0.7971327359016565,Merchant 2428,Location 2428,Other
893,44.07608507,1740,2/7/2022 4:00,2991,Customer 1740,51,Address 1740,6055.914490135524,1/10/2024,0,0,71.98245259,0.5027135900057903,Merchant 2991,Location 2991,Food
63,82.76246031981154,1726,1/3/2022 14:00,2796,Customer 1726,47,Address 1726,9800.697905499255,12/27/2023,1,0,71.61271922,0.7825166594662696,Merchant 2796,Location 2796,Food
611,98.72844282,1572,1/26/2022 10:00,2796,Customer 1572,50,Address 1572,8849.134900283718,7/26/2023,0,0,87.79817481161963,0.1984666449156632,Merchant 2796,Location 2796,Online
313,29.864770189973875,1726,1/14/2022 0:00,2290,Customer 1726,47,Address 1726,9800.697905499255,12/27/2023,0,0,36.24986905644066,0.7398494147252377,Merchant 2290,Location 2290,Food
319,55.94919730869636,1058,1/14/2022 6:00,2290,Customer 1058,38,Address 1058,1375.7725345523015,2/27/2022,1,0,10.66601260744056,0.4355030869086069,Merchant 2290,Location 2290,Online
768,69.87803098813575,1469,2/1/2022 23:00,2290,Customer 1469,54,Address 1469,7005.084816764808,4/14/2023,0,0,99.12151594598672,0.320644402,Merchant 2290,Location 2290,Retail
64,86.36252754,1107,1/3/2022 15:00,2131,Customer 1107,27,Address 1107,1953.055529509394,4/17/2022,0,0,84.65089107628542,0.004942967,Merchant 2131,Location 2131,Retail
432,52.48383231515969,1868,1/18/2022 23:00,2131,Customer 1868,47,Address 1868,7836.030026267176,5/17/2024,1,0,26.26459805880749,0.9297590825913412,Merchant 2131,Location 2131,Other
66,85.85094274202366,1510,1/3/2022 17:00,2629,Customer 1510,38,Address 1510,6503.807660960392,5/25/2023,0,0,32.344740058805904,0.6684720668405953,Merchant 2629,Location 2629,Travel
854,35.48631216,1962,2/5/2022 13:00,2629,Customer 1962,54,Address 1962,9131.751838080803,8/19/2024,0,0,14.553622306981287,0.3133416203199315,Merchant 2629,Location 2629,Food
307,44.93767539040893,1510,1/13/2022 18:00,2973,Customer 1510,38,Address 1510,6503.807660960392,5/25/2023,0,0,93.01387081192458,0.6423085708990665,Merchant 2973,Location 2973,Travel
440,77.48868391028745,1928,1/19/2022 7:00,2973,Customer 1928,50,Address 1928,3351.248527163466,7/16/2024,0,0,87.69519016132281,0.409120819,Merchant 2973,Location 2973,Online
67,51.22417041361415,1385,1/3/2022 18:00,2476,Customer 1385,62,Address 1385,2646.4912188132034,1/20/2023,0,0,19.67116200540397,0.6852507967876678,Merchant 2476,Location 2476,Other
588,10.95632654760986,1385,1/25/2022 11:00,2861,Customer 1385,62,Address 1385,2646.4912188132034,1/20/2023,0,0,29.660321,0.7722263818895558,Merchant 2861,Location 2861,Retail
613,74.72853923690134,1385,1/26/2022 12:00,2100,Customer 1385,62,Address 1385,2646.4912188132034,1/20/2023,0,0,24.05150852521874,0.3852493948615634,Merchant 2100,Location 2100,Online
132,58.20195967485941,1727,1/6/2022 11:00,2100,Customer 1727,30,Address 1727,4504.821839238099,12/28/2023,1,0,46.99046659178576,0.020872193,Merchant 2100,Location 2100,Food
244,47.644371898025405,1131,1/11/2022 3:00,2100,Customer 1131,61,Address 1131,9456.162136,5/11/2022,0,0,28.26931029654796,0.1658365584224275,Merchant 2100,Location 2100,Online
391,32.58532092351859,1941,1/17/2022 6:00,2100,Customer 1941,54,Address 1941,1207.5032192460262,7/29/2024,0,0,63.60130968110794,0.5805767910694241,Merchant 2100,Location 2100,Food
68,49.20844882136919,1393,1/3/2022 19:00,2336,Customer 1393,46,Address 1393,2384.329696361728,1/28/2023,0,0,30.64580629,0.4923133399381122,Merchant 2336,Location 2336,Online
855,78.24237967637826,1082,2/5/2022 14:00,2336,Customer 1082,39,Address 1082,9929.572429,3/23/2022,0,0,73.28674836694825,0.2125272674123888,Merchant 2336,Location 2336,Travel
222,71.36831176346476,1393,1/10/2022 5:00,2745,Customer 1393,46,Address 1393,2384.329696361728,1/28/2023,0,0,58.765822784119074,0.4872064766017197,Merchant 2745,Location 2745,Retail
152,74.75090850269184,1129,1/7/2022 7:00,2745,Customer 1129,51,Address 1129,1277.223315,5/9/2022,0,0,66.79160255393816,0.4497942184886807,Merchant 2745,Location 2745,Other
809,35.22539786993053,1197,2/3/2022 16:00,2745,Customer 1197,54,Address 1197,9146.085309019658,7/16/2022,0,0,56.32129401619575,0.4528677346573705,Merchant 2745,Location 2745,Online
497,21.928448721760237,1393,1/21/2022 16:00,2978,Customer 1393,46,Address 1393,2384.329696361728,1/28/2023,0,0,69.24978047314778,0.5877103683534551,Merchant 2978,Location 2978,Other
737,84.27521916561416,1077,1/31/2022 16:00,2978,Customer 1077,62,Address 1077,7281.715421335724,3/18/2022,0,0,32.16707794500161,0.39110606,Merchant 2978,Location 2978,Retail
525,32.37925954434876,1393,1/22/2022 20:00,2079,Customer 1393,46,Address 1393,2384.329696361728,1/28/2023,0,0,48.77630816061229,0.6304786607060487,Merchant 2079,Location 2079,Travel
801,21.20534641943069,1407,2/3/2022 8:00,2079,Customer 1407,46,Address 1407,4390.986369039974,2/11/2023,0,0,28.61832319214497,0.951673205,Merchant 2079,Location 2079,Travel
69,76.84406827865388,1551,1/3/2022 20:00,2472,Customer 1551,49,Address 1551,5508.483713957196,7/5/2023,0,0,27.837785526112373,0.091846512,Merchant 2472,Location 2472,Food
582,32.66361002987044,1551,1/25/2022 5:00,2649,Customer 1551,49,Address 1551,5508.483713957196,7/5/2023,0,0,79.66593852433078,0.7378171950105671,Merchant 2649,Location 2649,Online
654,53.33172970151575,1803,1/28/2022 5:00,2649,Customer 1803,28,Address 1803,9438.496454814614,3/13/2024,0,0,82.56708238764433,0.21859448,Merchant 2649,Location 2649,Retail
593,12.524908857920511,1551,1/25/2022 16:00,2680,Customer 1551,49,Address 1551,5508.483713957196,7/5/2023,0,0,83.07006607262862,0.7846104115189457,Merchant 2680,Location 2680,Travel
232,16.703598457672417,1525,1/10/2022 15:00,2680,Customer 1525,40,Address 1525,3314.258080403556,6/9/2023,0,0,58.45667992546007,0.8296597578605286,Merchant 2680,Location 2680,Other
70,74.81104977259562,1124,1/3/2022 21:00,2916,Customer 1124,30,Address 1124,3515.890210361327,5/4/2022,0,0,15.36118895681939,0.4191848464959335,Merchant 2916,Location 2916,Other
767,21.722132309684405,1124,2/1/2022 22:00,2010,Customer 1124,30,Address 1124,3515.890210361327,5/4/2022,0,0,31.213476690635936,0.8096894946444022,Merchant 2010,Location 2010,Other
71,65.11887486163707,1864,1/3/2022 22:00,2196,Customer 1864,51,Address 1864,6254.440155683707,5/13/2024,0,0,15.25956616681535,0.5622619532806205,Merchant 2196,Location 2196,Other
218,91.73033294,1072,1/10/2022 1:00,2196,Customer 1072,44,Address 1072,7174.312500025863,3/13/2022,0,0,99.41798949019852,0.3429879951939834,Merchant 2196,Location 2196,Online
530,87.86974756543309,1864,1/23/2022 1:00,2980,Customer 1864,51,Address 1864,6254.440155683707,5/13/2024,0,0,67.50102814457571,0.2831417861975456,Merchant 2980,Location 2980,Other
646,55.19944467752946,1317,1/27/2022 21:00,2980,Customer 1317,32,Address 1317,5593.368808334212,11/13/2022,0,0,14.551922539935262,0.6393817129192441,Merchant 2980,Location 2980,Other
72,63.12147910601826,1668,1/3/2022 23:00,2874,Customer 1668,43,Address 1668,3186.3873393051704,10/30/2023,0,0,21.81674765390363,0.9887045770656204,Merchant 2874,Location 2874,Retail
161,14.812814779900158,1018,1/7/2022 16:00,2874,Customer 1018,37,Address 1018,3573.7450012776926,1/18/2022,0,0,70.94651644754993,0.2333840021800992,Merchant 2874,Location 2874,Retail
279,36.812776978007854,1668,1/12/2022 14:00,2619,Customer 1668,43,Address 1668,3186.3873393051704,10/30/2023,0,0,18.33922665361358,0.075315629,Merchant 2619,Location 2619,Travel
797,33.790329338709384,1260,2/3/2022 4:00,2619,Customer 1260,44,Address 1260,5074.681623409482,9/17/2022,0,0,76.81567711576466,0.3514775147278361,Merchant 2619,Location 2619,Travel
670,73.16035578784395,1668,1/28/2022 21:00,2320,Customer 1668,43,Address 1668,3186.3873393051704,10/30/2023,0,0,69.20888102345066,0.4666082272260979,Merchant 2320,Location 2320,Other
73,37.61338692,1225,1/4/2022 0:00,2409,Customer 1225,31,Address 1225,7974.546941719042,8/13/2022,1,0,53.73231283739816,0.430346955,Merchant 2409,Location 2409,Travel
499,37.56608340549744,1447,1/21/2022 18:00,2409,Customer 1447,39,Address 1447,2820.3193967069965,3/23/2023,0,0,35.40575358592996,0.3676840571149323,Merchant 2409,Location 2409,Retail
526,11.79887626553602,1274,1/22/2022 21:00,2409,Customer 1274,44,Address 1274,1865.5956880747572,10/1/2022,0,0,44.67133466051117,0.2963251477587767,Merchant 2409,Location 2409,Travel
547,54.224465140454726,1325,1/23/2022 18:00,2409,Customer 1325,45,Address 1325,7597.010367622854,11/21/2022,0,0,47.97314420585396,0.1565155897798336,Merchant 2409,Location 2409,Online
74,77.79423120105773,1094,1/4/2022 1:00,2362,Customer 1094,25,Address 1094,4013.8568004012513,4/4/2022,0,0,35.731423670340725,0.6561273604740032,Merchant 2362,Location 2362,Travel
850,29.05317748,1094,2/5/2022 9:00,2090,Customer 1094,25,Address 1094,4013.8568004012513,4/4/2022,0,0,16.94942887240832,0.061088398,Merchant 2090,Location 2090,Travel
446,50.14838415831672,1312,1/19/2022 13:00,2090,Customer 1312,26,Address 1312,8218.244300380973,11/8/2022,0,0,96.27577230145482,0.062728553,Merchant 2090,Location 2090,Food
75,72.57603785824884,1174,1/4/2022 2:00,2119,Customer 1174,18,Address 1174,5577.694442267818,6/23/2022,0,0,88.64791137850126,0.8490459024833777,Merchant 2119,Location 2119,Travel
575,50.438177797709415,1650,1/24/2022 22:00,2119,Customer 1650,58,Address 1650,9123.637147362468,10/12/2023,0,0,94.41054033852484,0.1868824724927409,Merchant 2119,Location 2119,Retail
576,59.371617556962455,1095,1/24/2022 23:00,2119,Customer 1095,47,Address 1095,4479.279228650106,4/5/2022,0,0,13.204007634421702,0.919477056,Merchant 2119,Location 2119,Travel
76,32.76092818717504,1116,1/4/2022 3:00,2979,Customer 1116,41,Address 1116,9530.656711,4/26/2022,0,0,14.126924100160604,0.4398831810551342,Merchant 2979,Location 2979,Online
483,12.110997522912385,1014,1/21/2022 2:00,2324,Customer 1014,32,Address 1014,9462.670427076204,1/14/2022,0,0,38.36906472212607,0.9952259343885768,Merchant 2324,Location 2324,Other
79,23.98107684634193,1666,1/4/2022 6:00,2396,Customer 1666,28,Address 1666,4016.196966551804,10/28/2023,0,0,81.79396620891993,0.941178178,Merchant 2396,Location 2396,Online
293,79.27413148986533,1710,1/13/2022 4:00,2396,Customer 1710,29,Address 1710,9531.513890998982,12/11/2023,1,0,39.97282618,0.086535684,Merchant 2396,Location 2396,Online
176,25.268370267987837,1666,1/8/2022 7:00,2096,Customer 1666,28,Address 1666,4016.196966551804,10/28/2023,0,0,19.15937020779834,0.5130835411483123,Merchant 2096,Location 2096,Travel
885,59.37528375,1187,2/6/2022 20:00,2096,Customer 1187,53,Address 1187,4283.100384532806,7/6/2022,0,0,80.54546361953118,0.7783571636364226,Merchant 2096,Location 2096,Retail
543,20.50988316705388,1800,1/23/2022 14:00,2096,Customer 1800,18,Address 1800,6347.408512308949,3/10/2024,0,0,57.29500548029519,0.8661650525911485,Merchant 2096,Location 2096,Retail
942,22.323208938123656,1666,2/9/2022 5:00,2922,Customer 1666,28,Address 1666,4016.196966551804,10/28/2023,0,0,99.83895656651082,0.3583907597039764,Merchant 2922,Location 2922,Retail
492,86.81036251694367,1482,1/21/2022 11:00,2922,Customer 1482,34,Address 1482,5341.293784,4/27/2023,0,0,39.51405731988854,0.4722827684516297,Merchant 2922,Location 2922,Other
568,59.23869974193945,1532,1/24/2022 15:00,2922,Customer 1532,31,Address 1532,9336.549916028369,6/16/2023,0,0,33.699392141045735,0.5337088074442788,Merchant 2922,Location 2922,Other
952,50.57021332328612,1454,2/9/2022 15:00,2922,Customer 1454,21,Address 1454,3209.172466,3/30/2023,0,0,46.96312687717418,0.006077911,Merchant 2922,Location 2922,Food
80,77.78040727871304,1134,1/4/2022 7:00,2129,Customer 1134,54,Address 1134,2406.158835732804,5/14/2022,0,0,94.04769410980714,0.6816076695892851,Merchant 2129,Location 2129,Food
258,41.952260292797405,1752,1/11/2022 17:00,2129,Customer 1752,30,Address 1752,8399.936800143802,1/22/2024,1,0,98.36111676,0.7751778080471918,Merchant 2129,Location 2129,Other
82,81.12770829277513,1531,1/4/2022 9:00,2366,Customer 1531,42,Address 1531,1879.0531600408892,6/15/2023,0,0,86.54560876,0.8800066376742481,Merchant 2366,Location 2366,Other
887,19.530793964241223,1724,2/6/2022 22:00,2366,Customer 1724,41,Address 1724,2751.837528219996,12/25/2023,0,0,88.28280174,0.087366415,Merchant 2366,Location 2366,Travel
968,14.633172776143518,1531,2/10/2022 7:00,2021,Customer 1531,42,Address 1531,1879.0531600408892,6/15/2023,0,0,36.91401998530272,0.2208391060819985,Merchant 2021,Location 2021,Online
83,79.76454259,1714,1/4/2022 10:00,2114,Customer 1714,46,Address 1714,1819.2860949025664,12/15/2023,0,0,70.18740134,0.9245317583618822,Merchant 2114,Location 2114,Online
610,39.184410214644416,1838,1/26/2022 9:00,2114,Customer 1838,60,Address 1838,4701.890613936081,4/17/2024,0,0,42.76493486807321,0.3006695847591933,Merchant 2114,Location 2114,Online
